<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
UNH.US,D,19900509,000000,0.330467,0.330467,0.322347,0.322347,15170950,0
UNH.US,D,19900510,000000,0.322347,0.330467,0.322347,0.322347,14587146,0
UNH.US,D,19900511,000000,0.322347,0.330467,0.322347,0.322347,12859568,0
UNH.US,D,19900514,000000,0.322347,0.330467,0.322347,0.330467,7327330,0
UNH.US,D,19900515,000000,0.330467,0.330467,0.322347,0.330467,9380568,0
UNH.US,D,19900516,000000,0.330467,0.346478,0.330467,0.330467,12005704,0
UNH.US,D,19900517,000000,0.338398,0.338398,0.330467,0.338398,15016063,0
UNH.US,D,19900518,000000,0.330467,0.338398,0.330467,0.330467,14293258,0
UNH.US,D,19900521,000000,0.330467,0.346478,0.330467,0.346478,10516410,0
UNH.US,D,19900522,000000,0.346478,0.362698,0.346478,0.362698,36485737,0
UNH.US,D,19900523,000000,0.362698,0.370608,0.354504,0.370608,26926450,0
UNH.US,D,19900524,000000,0.362698,0.378626,0.362698,0.378626,13991429,0
UNH.US,D,19900525,000000,0.370608,0.378626,0.370608,0.370608,16604643,0
UNH.US,D,19900529,000000,0.362698,0.378626,0.362698,0.378626,10909586,0
UNH.US,D,19900530,000000,0.370608,0.378626,0.370608,0.378626,14734089,0
UNH.US,D,19900531,000000,0.378626,0.386814,0.378626,0.378626,13066077,0
UNH.US,D,19900601,000000,0.378626,0.386814,0.378626,0.378626,18125714,0
UNH.US,D,19900604,000000,0.378626,0.386814,0.378626,0.378626,10925467,0
UNH.US,D,19900605,000000,0.386814,0.394894,0.378626,0.394894,21294933,0
UNH.US,D,19900606,000000,0.394894,0.394894,0.386814,0.386814,15786525,0
UNH.US,D,19900607,000000,0.386814,0.386814,0.370608,0.378626,11199496,0
UNH.US,D,19900608,000000,0.370608,0.378626,0.354504,0.354504,14857205,0
UNH.US,D,19900611,000000,0.354504,0.362698,0.346478,0.354504,5186716,0
UNH.US,D,19900612,000000,0.362698,0.370608,0.346478,0.370608,5730805,0
UNH.US,D,19900613,000000,0.370608,0.394894,0.370608,0.386814,14726146,0
UNH.US,D,19900614,000000,0.386814,0.386814,0.378626,0.386814,3796709,0
UNH.US,D,19900615,000000,0.378626,0.386814,0.378626,0.378626,3991308,0
UNH.US,D,19900618,000000,0.378626,0.378626,0.378626,0.378626,4805457,0
UNH.US,D,19900619,000000,0.378626,0.386814,0.370608,0.386814,5583865,0
UNH.US,D,19900620,000000,0.386814,0.40292,0.386814,0.394894,15043864,0
UNH.US,D,19900621,000000,0.394894,0.394894,0.378626,0.394894,15369526,0
UNH.US,D,19900622,000000,0.40292,0.426974,0.394894,0.410944,27851803,0
UNH.US,D,19900625,000000,0.418968,0.435009,0.410944,0.426974,23006631,0
UNH.US,D,19900626,000000,0.435009,0.435009,0.410944,0.418968,14873089,0
UNH.US,D,19900627,000000,0.418968,0.418968,0.394894,0.410944,5774490,0
UNH.US,D,19900628,000000,0.40292,0.418968,0.40292,0.418968,8367850,0
UNH.US,D,19900629,000000,0.426974,0.435009,0.426974,0.435009,2919017,0
UNH.US,D,19900702,000000,0.426974,0.435009,0.418968,0.435009,4428170,0
UNH.US,D,19900703,000000,0.435009,0.443119,0.426974,0.443119,4336824,0
UNH.US,D,19900705,000000,0.443119,0.451232,0.435009,0.443119,4626743,0
UNH.US,D,19900706,000000,0.443119,0.443119,0.435009,0.443119,2418619,0
UNH.US,D,19900709,000000,0.443119,0.443119,0.426974,0.435009,1703749,0
UNH.US,D,19900710,000000,0.435009,0.435009,0.418968,0.418968,4328885,0
UNH.US,D,19900711,000000,0.418968,0.443119,0.410944,0.443119,9348806,0
UNH.US,D,19900712,000000,0.443119,0.47546,0.435009,0.47546,12756311,0
UNH.US,D,19900713,000000,0.47546,0.49975,0.47546,0.483396,19571317,0
UNH.US,D,19900716,000000,0.483396,0.483396,0.483396,0.483396,6870613,0
UNH.US,D,19900717,000000,0.483396,0.483396,0.467241,0.467241,4841199,0
UNH.US,D,19900718,000000,0.467241,0.47546,0.451232,0.459388,4173995,0
UNH.US,D,19900719,000000,0.451232,0.451232,0.426974,0.435009,12101017,0
UNH.US,D,19900720,000000,0.435009,0.451232,0.435009,0.443119,8772936,0
UNH.US,D,19900723,000000,0.435009,0.435009,0.410944,0.426974,7418677,0
UNH.US,D,19900724,000000,0.426974,0.459388,0.418968,0.459388,15266263,0
UNH.US,D,19900725,000000,0.467241,0.47546,0.459388,0.47546,13908026,0
UNH.US,D,19900726,000000,0.47546,0.47546,0.467241,0.47546,1878495,0
UNH.US,D,19900727,000000,0.47546,0.47546,0.459388,0.459388,5317773,0
UNH.US,D,19900730,000000,0.459388,0.47546,0.459388,0.47546,3411476,0
UNH.US,D,19900731,000000,0.47546,0.483396,0.47546,0.47546,8868256,0
UNH.US,D,19900801,000000,0.47546,0.47546,0.451232,0.459388,5643436,0
UNH.US,D,19900802,000000,0.451232,0.451232,0.443119,0.451232,4499654,0
UNH.US,D,19900803,000000,0.443119,0.443119,0.370608,0.410944,20846155,0
UNH.US,D,19900806,000000,0.410944,0.410944,0.386814,0.40292,8046165,0
UNH.US,D,19900807,000000,0.443119,0.443119,0.410944,0.435009,18896176,0
UNH.US,D,19900808,000000,0.443119,0.443119,0.410944,0.418968,43443725,0
UNH.US,D,19900809,000000,0.418968,0.451232,0.418968,0.451232,7502073,0
UNH.US,D,19900810,000000,0.443119,0.451232,0.435009,0.443119,3030221,0
UNH.US,D,19900813,000000,0.435009,0.467241,0.435009,0.459388,7224073,0
UNH.US,D,19900814,000000,0.459388,0.467241,0.443119,0.443119,7351157,0
UNH.US,D,19900815,000000,0.451232,0.451232,0.443119,0.451232,3800676,0
UNH.US,D,19900816,000000,0.443119,0.451232,0.443119,0.443119,5520319,0
UNH.US,D,19900817,000000,0.435009,0.451232,0.435009,0.451232,4821341,0
UNH.US,D,19900820,000000,0.443119,0.443119,0.40292,0.426974,8816623,0
UNH.US,D,19900821,000000,0.418968,0.418968,0.394894,0.40292,6564812,0
UNH.US,D,19900822,000000,0.418968,0.418968,0.40292,0.410944,6580701,0
UNH.US,D,19900823,000000,0.394894,0.394894,0.370608,0.378626,15361582,0
UNH.US,D,19900824,000000,0.378626,0.410944,0.370608,0.40292,13403651,0
UNH.US,D,19900827,000000,0.418968,0.435009,0.418968,0.435009,12045418,0
UNH.US,D,19900828,000000,0.426974,0.443119,0.418968,0.435009,12764247,0
UNH.US,D,19900829,000000,0.435009,0.435009,0.426974,0.435009,1644183,0
UNH.US,D,19900830,000000,0.435009,0.435009,0.418968,0.426974,2946817,0
UNH.US,D,19900831,000000,0.435009,0.435009,0.418968,0.435009,3729195,0
UNH.US,D,19900904,000000,0.426974,0.435009,0.426974,0.435009,8026306,0
UNH.US,D,19900905,000000,0.443119,0.451232,0.435009,0.443119,9595032,0
UNH.US,D,19900906,000000,0.443119,0.451232,0.418968,0.418968,7355129,0
UNH.US,D,19900907,000000,0.418968,0.435009,0.410944,0.426974,6314611,0
UNH.US,D,19900910,000000,0.443119,0.459388,0.443119,0.459388,24221892,0
UNH.US,D,19900911,000000,0.451232,0.459388,0.443119,0.451232,12641136,0
UNH.US,D,19900912,000000,0.451232,0.459388,0.451232,0.451232,14928691,0
UNH.US,D,19900913,000000,0.459388,0.459388,0.443119,0.443119,2815760,0
UNH.US,D,19900914,000000,0.443119,0.459388,0.435009,0.459388,9511636,0
UNH.US,D,19900917,000000,0.459388,0.467241,0.459388,0.459388,3812595,0
UNH.US,D,19900918,000000,0.451232,0.467241,0.451232,0.467241,13689598,0
UNH.US,D,19900919,000000,0.459388,0.467241,0.459388,0.459388,11116099,0
UNH.US,D,19900920,000000,0.459388,0.467241,0.451232,0.451232,6306667,0
UNH.US,D,19900921,000000,0.459388,0.459388,0.451232,0.451232,1660068,0
UNH.US,D,19900924,000000,0.451232,0.451232,0.443119,0.451232,6965927,0
UNH.US,D,19900925,000000,0.451232,0.459388,0.451232,0.459388,5849950,0
UNH.US,D,19900926,000000,0.459388,0.459388,0.435009,0.443119,15726950,0
UNH.US,D,19900927,000000,0.451232,0.451232,0.362698,0.394894,30743015,0
UNH.US,D,19900928,000000,0.386814,0.418968,0.378626,0.410944,7533844,0
UNH.US,D,19901001,000000,0.418968,0.435009,0.418968,0.435009,12573619,0
UNH.US,D,19901002,000000,0.426974,0.443119,0.418968,0.426974,7605336,0
UNH.US,D,19901003,000000,0.418968,0.435009,0.418968,0.426974,3530624,0
UNH.US,D,19901004,000000,0.426974,0.426974,0.410944,0.410944,5147001,0
UNH.US,D,19901005,000000,0.410944,0.410944,0.386814,0.386814,4162085,0
UNH.US,D,19901008,000000,0.394894,0.394894,0.370608,0.378626,11572815,0
UNH.US,D,19901009,000000,0.378626,0.410944,0.370608,0.378626,965065,0
UNH.US,D,19901010,000000,0.378626,0.378626,0.370608,0.378626,23554686,0
UNH.US,D,19901011,000000,0.378626,0.378626,0.330467,0.354504,21481587,0
UNH.US,D,19901012,000000,0.362698,0.362698,0.338398,0.346478,20977216,0
UNH.US,D,19901015,000000,0.354504,0.378626,0.346478,0.378626,4741913,0
UNH.US,D,19901016,000000,0.378626,0.378626,0.362698,0.370608,6969899,0
UNH.US,D,19901017,000000,0.362698,0.386814,0.362698,0.378626,5345574,0
UNH.US,D,19901018,000000,0.378626,0.410944,0.378626,0.410944,7911135,0
UNH.US,D,19901019,000000,0.418968,0.418968,0.394894,0.410944,5055658,0
UNH.US,D,19901022,000000,0.40292,0.443119,0.40292,0.435009,5087432,0
UNH.US,D,19901023,000000,0.426974,0.435009,0.418968,0.435009,5242316,0
UNH.US,D,19901024,000000,0.435009,0.443119,0.426974,0.443119,3042134,0
UNH.US,D,19901025,000000,0.435009,0.443119,0.426974,0.426974,8443310,0
UNH.US,D,19901026,000000,0.426974,0.426974,0.418968,0.426974,7629161,0
UNH.US,D,19901029,000000,0.435009,0.435009,0.394894,0.394894,6481412,0
UNH.US,D,19901030,000000,0.40292,0.435009,0.394894,0.426974,13725339,0
UNH.US,D,19901031,000000,0.443119,0.459388,0.435009,0.443119,35647762,0
UNH.US,D,19901101,000000,0.451232,0.451232,0.443119,0.451232,21024874,0
UNH.US,D,19901102,000000,0.451232,0.459388,0.443119,0.451232,11946132,0
UNH.US,D,19901105,000000,0.459388,0.459388,0.451232,0.459388,8379767,0
UNH.US,D,19901106,000000,0.467241,0.467241,0.435009,0.435009,12573619,0
UNH.US,D,19901107,000000,0.435009,0.443119,0.426974,0.435009,9384547,0
UNH.US,D,19901108,000000,0.435009,0.443119,0.426974,0.435009,7204217,0
UNH.US,D,19901109,000000,0.443119,0.443119,0.435009,0.435009,7200245,0
UNH.US,D,19901112,000000,0.435009,0.47546,0.435009,0.47546,14066886,0
UNH.US,D,19901113,000000,0.47546,0.47546,0.459388,0.47546,11441758,0
UNH.US,D,19901114,000000,0.47546,0.483396,0.467241,0.47546,10166919,0
UNH.US,D,19901115,000000,0.47546,0.49975,0.47546,0.491431,14857205,0
UNH.US,D,19901116,000000,0.49975,0.49975,0.47546,0.47546,6318579,0
UNH.US,D,19901119,000000,0.483396,0.491431,0.467241,0.483396,11386153,0
UNH.US,D,19901120,000000,0.491431,0.491431,0.467241,0.467241,2911073,0
UNH.US,D,19901121,000000,0.47546,0.47546,0.467241,0.47546,5178773,0
UNH.US,D,19901123,000000,0.467241,0.47546,0.459388,0.467241,1930125,0
UNH.US,D,19901126,000000,0.459388,0.47546,0.459388,0.47546,3197019,0
UNH.US,D,19901127,000000,0.483396,0.49975,0.47546,0.49975,9988201,0
UNH.US,D,19901128,000000,0.515629,0.523855,0.49975,0.49975,17180505,0
UNH.US,D,19901129,000000,0.49975,0.49975,0.491431,0.49975,5988953,0
UNH.US,D,19901130,000000,0.49975,0.507595,0.491431,0.507595,6394040,0
UNH.US,D,19901203,000000,0.507595,0.515629,0.491431,0.49975,11878613,0
UNH.US,D,19901204,000000,0.491431,0.539925,0.491431,0.539925,57375583,0
UNH.US,D,19901205,000000,0.548053,0.571965,0.548053,0.564122,63539278,0
UNH.US,D,19901206,000000,0.571965,0.571965,0.548053,0.555802,42212573,0
UNH.US,D,19901207,000000,0.555802,0.564122,0.555802,0.555802,15699154,0
UNH.US,D,19901210,000000,0.555802,0.555802,0.548053,0.548053,5027857,0
UNH.US,D,19901211,000000,0.539925,0.548053,0.531507,0.531507,13463227,0
UNH.US,D,19901212,000000,0.539925,0.548053,0.531507,0.548053,4920630,0
UNH.US,D,19901213,000000,0.548053,0.555802,0.548053,0.548053,14499774,0
UNH.US,D,19901214,000000,0.548053,0.548053,0.548053,0.548053,3336022,0
UNH.US,D,19901217,000000,0.548053,0.548053,0.539925,0.548053,27605570,0
UNH.US,D,19901218,000000,0.548053,0.555802,0.531507,0.555802,7788022,0
UNH.US,D,19901219,000000,0.571965,0.588224,0.555802,0.571965,34801843,0
UNH.US,D,19901220,000000,0.571965,0.58,0.564122,0.571965,5595773,0
UNH.US,D,19901221,000000,0.571965,0.571965,0.571965,0.571965,5973065,0
UNH.US,D,19901224,000000,0.571965,0.571965,0.571965,0.571965,1902326,0
UNH.US,D,19901226,000000,0.571965,0.571965,0.571965,0.571965,5393228,0
UNH.US,D,19901227,000000,0.571965,0.59645,0.571965,0.58,13562511,0
UNH.US,D,19901228,000000,0.58,0.58,0.571965,0.571965,40040189,0
UNH.US,D,19901231,000000,0.58,0.58,0.571965,0.58,8395651,0
UNH.US,D,19910102,000000,0.58,0.59645,0.571965,0.571965,16310759,0
UNH.US,D,19910103,000000,0.571965,0.58,0.531507,0.539925,21898594,0
UNH.US,D,19910104,000000,0.531507,0.539925,0.515629,0.531507,15560152,0
UNH.US,D,19910107,000000,0.523855,0.539925,0.507595,0.515629,12001730,0
UNH.US,D,19910108,000000,0.515629,0.531507,0.515629,0.531507,18717458,0
UNH.US,D,19910109,000000,0.539925,0.548053,0.515629,0.515629,12251930,0
UNH.US,D,19910110,000000,0.523855,0.531507,0.49975,0.531507,18832627,0
UNH.US,D,19910111,000000,0.531507,0.548053,0.531507,0.539925,13693570,0
UNH.US,D,19910114,000000,0.531507,0.548053,0.531507,0.548053,9336883,0
UNH.US,D,19910115,000000,0.548053,0.564122,0.548053,0.555802,15695180,0
UNH.US,D,19910116,000000,0.555802,0.571965,0.555802,0.571965,13753137,0
UNH.US,D,19910117,000000,0.588224,0.59645,0.588224,0.588224,16636420,0
UNH.US,D,19910118,000000,0.59645,0.604199,0.588224,0.604199,28137744,0
UNH.US,D,19910121,000000,0.59645,0.620555,0.59645,0.620555,13892142,0
UNH.US,D,19910122,000000,0.620555,0.628682,0.620555,0.620555,20155126,0
UNH.US,D,19910123,000000,0.620555,0.628682,0.620555,0.628682,8502884,0
UNH.US,D,19910124,000000,0.636335,0.644655,0.628682,0.636335,4900771,0
UNH.US,D,19910125,000000,0.636335,0.652786,0.636335,0.644655,5131116,0
UNH.US,D,19910128,000000,0.644655,0.71706,0.644655,0.668951,18979570,0
UNH.US,D,19910129,000000,0.685018,0.725191,0.685018,0.701087,40949651,0
UNH.US,D,19910130,000000,0.701087,0.725191,0.701087,0.725191,22414882,0
UNH.US,D,19910131,000000,0.725191,0.725191,0.685018,0.685018,24881150,0
UNH.US,D,19910201,000000,0.693148,0.733225,0.693148,0.725191,8911943,0
UNH.US,D,19910204,000000,0.725191,0.749294,0.725191,0.741354,12593479,0
UNH.US,D,19910205,000000,0.741354,0.749294,0.741354,0.741354,18240888,0
UNH.US,D,19910206,000000,0.733225,0.741354,0.709314,0.741354,17585595,0
UNH.US,D,19910207,000000,0.733225,0.741354,0.677079,0.685018,15329812,0
UNH.US,D,19910208,000000,0.693148,0.701087,0.677079,0.685018,15715041,0
UNH.US,D,19910211,000000,0.693148,0.733225,0.685018,0.733225,18431513,0
UNH.US,D,19910212,000000,0.749294,0.837669,0.741354,0.822174,37923407,0
UNH.US,D,19910213,000000,0.813472,0.822174,0.797786,0.822174,26843051,0
UNH.US,D,19910214,000000,0.822174,0.846278,0.822174,0.830115,18487113,0
UNH.US,D,19910215,000000,0.837669,0.837669,0.797786,0.813472,24829527,0
UNH.US,D,19910219,000000,0.813472,0.813472,0.789654,0.797786,17053422,0
UNH.US,D,19910220,000000,0.797786,0.797786,0.757422,0.757422,28610346,0
UNH.US,D,19910221,000000,0.765648,0.765648,0.749294,0.757422,26850995,0
UNH.US,D,19910222,000000,0.765648,0.797786,0.757422,0.781814,15941414,0
UNH.US,D,19910225,000000,0.789654,0.822174,0.789654,0.813472,23852545,0
UNH.US,D,19910226,000000,0.797786,0.805724,0.765648,0.773491,7446472,0
UNH.US,D,19910227,000000,0.781814,0.797786,0.757422,0.797786,14126456,0
UNH.US,D,19910228,000000,0.789654,0.789654,0.741354,0.757422,35469048,0
UNH.US,D,19910301,000000,0.757422,0.757422,0.749294,0.757422,15460867,0
UNH.US,D,19910304,000000,0.757422,0.773491,0.741354,0.773491,26044787,0
UNH.US,D,19910305,000000,0.773491,0.805724,0.765648,0.805724,34599298,0
UNH.US,D,19910306,000000,0.822174,0.830115,0.805724,0.813472,35381675,0
UNH.US,D,19910307,000000,0.813472,0.822174,0.789654,0.789654,6854725,0
UNH.US,D,19910308,000000,0.797786,0.797786,0.781814,0.781814,3014331,0
UNH.US,D,19910311,000000,0.773491,0.781814,0.757422,0.757422,10071605,0
UNH.US,D,19910312,000000,0.757422,0.789654,0.749294,0.773491,118682902,0
UNH.US,D,19910313,000000,0.773491,0.822174,0.773491,0.813472,50266679,0
UNH.US,D,19910314,000000,0.822174,0.846278,0.813472,0.822174,22939108,0
UNH.US,D,19910315,000000,0.813472,0.822174,0.813472,0.813472,9745946,0
UNH.US,D,19910318,000000,0.813472,0.878225,0.813472,0.870189,23090028,0
UNH.US,D,19910319,000000,0.870189,0.926622,0.854217,0.902326,27839883,0
UNH.US,D,19910320,000000,0.918682,0.96679,0.902326,0.958856,31580997,0
UNH.US,D,19910321,000000,0.96679,0.974928,0.934559,0.950725,38606493,0
UNH.US,D,19910322,000000,0.942977,0.983148,0.926622,0.974928,24960582,0
UNH.US,D,19910325,000000,0.974928,0.990995,0.958856,0.96679,8443310,0
UNH.US,D,19910326,000000,0.96679,1.03145,0.96679,1.03145,24583292,0
UNH.US,D,19910327,000000,1.03145,1.07946,1.02332,1.03929,26565051,0
UNH.US,D,19910328,000000,1.03929,1.03929,0.96679,0.983148,39766161,0
UNH.US,D,19910401,000000,0.983148,0.983148,0.958856,0.974928,12049390,0
UNH.US,D,19910402,000000,0.974928,1.04752,0.974928,1.04752,30691392,0
UNH.US,D,19910403,000000,1.04752,1.08797,1.03929,1.05545,29055155,0
UNH.US,D,19910404,000000,1.06386,1.06386,1.00745,1.00745,16076440,0
UNH.US,D,19910405,000000,1.00745,1.03145,1.00745,1.02332,17609422,0
UNH.US,D,19910408,000000,1.02332,1.02332,1.00745,1.01509,14329001,0
UNH.US,D,19910409,000000,1.02332,1.03929,0.990995,0.999021,19865205,0
UNH.US,D,19910410,000000,0.990995,0.999021,0.96679,0.999021,22359281,0
UNH.US,D,19910411,000000,1.00745,1.02332,1.00745,1.02332,30719189,0
UNH.US,D,19910412,000000,1.03145,1.05545,1.02332,1.04752,18328260,0
UNH.US,D,19910415,000000,1.04752,1.07172,1.04752,1.07172,22669050,0
UNH.US,D,19910416,000000,1.07172,1.12804,1.06386,1.12804,31378446,0
UNH.US,D,19910417,000000,1.14422,1.14422,1.09592,1.1119,16882645,0
UNH.US,D,19910418,000000,1.09592,1.13608,1.09592,1.1119,25409354,0
UNH.US,D,19910419,000000,1.09592,1.09592,1.04752,1.07172,19376721,0
UNH.US,D,19910422,000000,1.06386,1.06386,1.02332,1.03929,14912804,0
UNH.US,D,19910423,000000,1.05545,1.05545,0.983148,0.999021,17895367,0
UNH.US,D,19910424,000000,1.01509,1.03145,0.999021,0.999021,23951831,0
UNH.US,D,19910425,000000,0.990995,0.990995,0.926622,0.974928,39726440,0
UNH.US,D,19910426,000000,0.96679,1.03929,0.950725,1.02332,27188569,0
UNH.US,D,19910429,000000,1.03145,1.06386,1.00745,1.00745,32776400,0
UNH.US,D,19910430,000000,0.999021,1.00745,0.958856,0.990995,26152019,0
UNH.US,D,19910501,000000,0.990995,1.01509,0.983148,1.01509,29392722,0
UNH.US,D,19910502,000000,1.02332,1.05545,1.02332,1.03929,15325838,0
UNH.US,D,19910503,000000,1.03929,1.04752,1.03145,1.03929,14035116,0
UNH.US,D,19910506,000000,1.05545,1.1119,1.05545,1.09592,54778250,0
UNH.US,D,19910507,000000,1.1119,1.16039,1.10374,1.15226,31577024,0
UNH.US,D,19910508,000000,1.14422,1.15226,1.12804,1.12804,16263098,0
UNH.US,D,19910509,000000,1.13608,1.14422,1.09592,1.12804,32113165,0
UNH.US,D,19910510,000000,1.12804,1.12804,1.10374,1.10374,10750719,0
UNH.US,D,19910513,000000,1.12002,1.12804,1.07172,1.07172,16807189,0
UNH.US,D,19910514,000000,1.06386,1.07946,1.05545,1.07172,11763444,0
UNH.US,D,19910515,000000,1.06386,1.08797,1.06386,1.06386,16302811,0
UNH.US,D,19910516,000000,1.06386,1.07946,1.06386,1.07946,10456836,0
UNH.US,D,19910517,000000,1.07172,1.1119,1.07172,1.1119,6648213,0
UNH.US,D,19910520,000000,1.1119,1.15226,1.10374,1.14422,16699961,0
UNH.US,D,19910521,000000,1.16039,1.22456,1.15226,1.19205,31596877,0
UNH.US,D,19910522,000000,1.20906,1.21633,1.19205,1.20906,16652300,0
UNH.US,D,19910523,000000,1.21633,1.24903,1.20906,1.23297,23733402,0
UNH.US,D,19910524,000000,1.23297,1.24072,1.20067,1.20906,18546684,0
UNH.US,D,19910528,000000,1.20906,1.20906,1.19205,1.20067,14920750,0
UNH.US,D,19910529,000000,1.20906,1.20906,1.17655,1.19205,21147984,0
UNH.US,D,19910530,000000,1.19205,1.23297,1.1843,1.23297,16803215,0
UNH.US,D,19910531,000000,1.23297,1.23297,1.21633,1.22456,8844425,0
UNH.US,D,19910603,000000,1.22456,1.23297,1.20906,1.21633,15159033,0
UNH.US,D,19910604,000000,1.21633,1.21633,1.17655,1.20906,28864522,0
UNH.US,D,19910605,000000,1.20906,1.21633,1.12804,1.13608,26346619,0
UNH.US,D,19910606,000000,1.14422,1.14422,1.07946,1.12002,49937049,0
UNH.US,D,19910607,000000,1.1119,1.12804,1.07172,1.10374,24861296,0
UNH.US,D,19910610,000000,1.10374,1.1119,1.09592,1.1119,14666576,0
UNH.US,D,19910611,000000,1.1119,1.13608,1.10374,1.12804,14888981,0
UNH.US,D,19910612,000000,1.13608,1.13608,1.1119,1.12804,15405267,0
UNH.US,D,19910613,000000,1.12804,1.19205,1.12002,1.1843,10679236,0
UNH.US,D,19910614,000000,1.20067,1.20906,1.1843,1.19205,9749918,0
UNH.US,D,19910617,000000,1.20067,1.20906,1.19205,1.20067,9936574,0
UNH.US,D,19910618,000000,1.20906,1.21633,1.19205,1.19205,12339308,0
UNH.US,D,19910619,000000,1.1843,1.20067,1.16832,1.1843,9892884,0
UNH.US,D,19910620,000000,1.17655,1.21633,1.17655,1.20067,12116904,0
UNH.US,D,19910621,000000,1.20067,1.20906,1.19205,1.20906,15488667,0
UNH.US,D,19910624,000000,1.19205,1.19205,1.13608,1.14422,14372690,0
UNH.US,D,19910625,000000,1.14422,1.15226,1.1119,1.12002,10893698,0
UNH.US,D,19910626,000000,1.12002,1.16039,1.1119,1.15226,17291707,0
UNH.US,D,19910627,000000,1.15226,1.16039,1.13608,1.15226,7517958,0
UNH.US,D,19910628,000000,1.14422,1.15226,1.12804,1.12804,10992983,0
UNH.US,D,19910701,000000,1.13608,1.20906,1.13608,1.19205,16672160,0
UNH.US,D,19910702,000000,1.1843,1.21633,1.1843,1.19205,17879479,0
UNH.US,D,19910703,000000,1.19205,1.20067,1.17655,1.17655,6632324,0
UNH.US,D,19910705,000000,1.17655,1.17655,1.16039,1.16039,1890411,0
UNH.US,D,19910708,000000,1.14422,1.1843,1.13608,1.1843,15031953,0
UNH.US,D,19910709,000000,1.20067,1.23297,1.19205,1.21633,20405326,0
UNH.US,D,19910710,000000,1.21633,1.24903,1.21633,1.23297,20591983,0
UNH.US,D,19910711,000000,1.23297,1.24903,1.22456,1.24903,9046970,0
UNH.US,D,19910712,000000,1.25718,1.32135,1.24903,1.32135,18113795,0
UNH.US,D,19910715,000000,1.32977,1.36171,1.32135,1.35369,11350409,0
UNH.US,D,19910716,000000,1.35369,1.35369,1.32977,1.32977,15135209,0
UNH.US,D,19910717,000000,1.32135,1.32977,1.24903,1.2894,25639701,0
UNH.US,D,19910718,000000,1.2894,1.35369,1.2894,1.34548,12823822,0
UNH.US,D,19910719,000000,1.35369,1.36994,1.33761,1.36171,19853294,0
UNH.US,D,19910722,000000,1.36171,1.36994,1.32135,1.33761,14130428,0
UNH.US,D,19910723,000000,1.33761,1.33761,1.27306,1.2894,12240020,0
UNH.US,D,19910724,000000,1.2809,1.2894,1.25718,1.26482,14241629,0
UNH.US,D,19910725,000000,1.26482,1.29734,1.25718,1.29734,7315416,0
