Time,Open,High,Low,Last,Change,%Chg,Volume
"2025-03-25 11:35",492.91,492.9398,492.62,492.77,-0.1101,-0.02%,150050
"2025-03-25 11:30",493.15,493.1769,492.67,492.8801,-0.2499,-0.05%,209974
"2025-03-25 11:25",493.24,493.4,493.09,493.13,-0.11,-0.02%,132526
"2025-03-25 11:20",493.23,493.33,492.92,493.24,0,0.00%,136282
"2025-03-25 11:15",493.2785,493.355,493.02,493.24,-0.0202,0.00%,121782
"2025-03-25 11:10",493.46,493.5091,493.13,493.2602,-0.2198,-0.04%,108448
"2025-03-25 11:05",493.195,493.62,493.19,493.48,0.31,+0.06%,116506
"2025-03-25 11:00",493.16,493.5794,493.08,493.17,-0.0188,0.00%,197256
"2025-03-25 10:55",493.22,493.45,492.81,493.1888,-0.0314,-0.01%,239236
"2025-03-25 10:50",493.12,493.51,493.03,493.2202,0.1002,+0.02%,185894
"2025-03-25 10:45",493.25,493.45,493.1099,493.12,-0.14,-0.03%,326115
"2025-03-25 10:40",492.85,493.28,492.77,493.26,0.41,+0.08%,393825
"2025-03-25 10:35",492.135,492.91,492.1313,492.85,0.75,+0.15%,210456
"2025-03-25 10:30",492.65,492.6799,491.8801,492.1,-0.5497,-0.11%,249058
"2025-03-25 10:25",492.07,492.6497,491.73,492.6497,0.5697,+0.12%,265222
"2025-03-25 10:20",491.91,492.23,491.71,492.08,0.17,+0.03%,161019
"2025-03-25 10:15",491.86,492.3497,491.81,491.91,-0.0355,-0.01%,274433
"2025-03-25 10:10",491.57,492.18,491.49,491.9455,0.3255,+0.07%,272913
"2025-03-25 10:05",491.06,491.79,491,491.62,0.61,+0.12%,378967
"2025-03-25 10:00",491.7,492.26,490.645,491.01,-0.5812,-0.12%,447594
"2025-03-25 09:55",491.37,491.875,491.34,491.5912,0.2304,+0.05%,302259
"2025-03-25 09:50",490.67,491.529,490.455,491.3608,0.7008,+0.14%,327064
"2025-03-25 09:45",491.2,491.52,490.42,490.66,-0.52,-0.11%,293202
"2025-03-25 09:40",491.19,492.005,490.62,491.18,-0.11,-0.02%,762884
"2025-03-25 09:35",491.35,491.47,490.85,491.29,-0.11,-0.02%,437945
"2025-03-25 09:30",491.39,491.84,491.02,491.4,0.9205,+0.19%,778861
"2025-03-24 15:55",491.23,491.47,490.38,490.4795,-0.7305,-0.15%,3574368
"2025-03-24 15:50",490.83,491.51,490.47,491.21,0.38,+0.08%,762062
"2025-03-24 15:45",490.58,491.03,490.49,490.83,0.2555,+0.05%,493989
"2025-03-24 15:40",490.4,490.75,490.34,490.5745,0.1746,+0.04%,304596
"2025-03-24 15:35",490.49,490.56,490.28,490.3999,-0.1101,-0.02%,311997
"2025-03-24 15:30",490.53,490.66,490.41,490.51,0,0.00%,315129
"2025-03-24 15:25",490.76,490.81,490.4223,490.51,-0.24,-0.05%,216095
"2025-03-24 15:20",490.85,490.85,490.592,490.75,-0.11,-0.02%,149285
"2025-03-24 15:15",490.6,490.9,490.59,490.86,0.265,+0.05%,349668
"2025-03-24 15:10",490.81,490.84,490.56,490.595,-0.22,-0.04%,195099
"2025-03-24 15:05",490.62,490.99,490.62,490.815,0.1917,+0.04%,515245
"2025-03-24 15:00",490.38,490.64,490.2224,490.6233,0.2433,+0.05%,280130
"2025-03-24 14:55",490.41,490.47,490.23,490.38,-0.03,-0.01%,187175
"2025-03-24 14:50",490.26,490.5,490.2,490.41,0.17,+0.03%,171851
"2025-03-24 14:45",490.23,490.3064,489.47,490.24,0.03,+0.01%,424370
"2025-03-24 14:40",489.9,490.45,489.71,490.21,0.31,+0.06%,393292
"2025-03-24 14:35",489.38,490.2,489.2,489.9,0.52,+0.11%,347633
"2025-03-24 14:30",489.65,489.7,489.22,489.38,-0.26,-0.05%,214090
"2025-03-24 14:25",489.55,489.74,489.35,489.64,0.05,+0.01%,140864
"2025-03-24 14:20",489.48,489.67,489.3736,489.59,0.12,+0.02%,119289
"2025-03-24 14:15",489.3,489.695,489.18,489.47,0.19,+0.04%,115901
"2025-03-24 14:10",489.44,489.53,489.2212,489.28,-0.16,-0.03%,81349
"2025-03-24 14:05",489.23,489.63,489.23,489.44,0.21,+0.04%,143596
"2025-03-24 14:00",489.82,489.87,489.01,489.23,-0.58,-0.12%,158680
"2025-03-24 13:55",489.635,489.81,489.42,489.81,0.19,+0.04%,168659
"2025-03-24 13:50",489.75,489.97,489.51,489.62,-0.13,-0.03%,118746
"2025-03-24 13:45",489.66,489.79,489.55,489.75,0.105,+0.02%,123902
"2025-03-24 13:40",489.955,489.9565,489.5,489.645,-0.305,-0.06%,118716
"2025-03-24 13:35",489.835,489.99,489.53,489.95,0.12,+0.02%,210507
"2025-03-24 13:30",489.73,489.98,489.62,489.83,0.13,+0.03%,148457
"2025-03-24 13:25",489.37,489.72,489.33,489.7,0.33,+0.07%,101092
"2025-03-24 13:20",489.22,489.47,489.02,489.37,0.14,+0.03%,169649
"2025-03-24 13:15",489.3,489.63,489.18,489.23,-0.07,-0.01%,170662
"2025-03-24 13:10",489.56,489.63,489.19,489.3,-0.265,-0.05%,153757
"2025-03-24 13:05",489.59,489.9,489.48,489.565,-0.035,-0.01%,165571
"2025-03-24 13:00",489.78,489.89,489.52,489.6,-0.1799,-0.04%,134989
"2025-03-24 12:55",489.97,490,489.6,489.7799,-0.1901,-0.04%,102570
"2025-03-24 12:50",490.0683,490.19,489.83,489.97,-0.1,-0.02%,75995
"2025-03-24 12:45",489.75,490.25,489.75,490.07,0.3104,+0.06%,132684
"2025-03-24 12:40",489.75,489.83,489.2456,489.7596,-0.0404,-0.01%,114549
"2025-03-24 12:35",489.81,490.06,489.71,489.8,0.02,0.00%,126869
"2025-03-24 12:30",489.76,489.92,489.3709,489.78,0.09,+0.02%,204106
"2025-03-24 12:25",490.55,490.56,489.6,489.69,-0.88,-0.18%,429012
"2025-03-24 12:20",490.19,490.5797,490.12,490.57,0.4,+0.08%,143396
"2025-03-24 12:15",490.47,490.5,490.13,490.17,-0.3099,-0.06%,260490
"2025-03-24 12:10",490.58,490.595,490.2909,490.4799,-0.1101,-0.02%,139273
"2025-03-24 12:05",490.28,490.725,490.28,490.59,0.32,+0.07%,228162
"2025-03-24 12:00",490.11,490.315,489.9408,490.27,0.16,+0.03%,192784
"2025-03-24 11:55",490.04,490.17,490,490.11,0.07,+0.01%,101878
"2025-03-24 11:50",489.55,490.12,489.51,490.04,0.51,+0.10%,174940
"2025-03-24 11:45",489.62,489.86,489.51,489.53,-0.075,-0.02%,109721
"2025-03-24 11:40",489.56,489.8,489.51,489.605,0.035,+0.01%,162451
"2025-03-24 11:35",490.07,490.23,489.51,489.57,-0.52,-0.11%,176467
"2025-03-24 11:30",490.115,490.14,489.8,490.09,-0.02,0.00%,178418
"2025-03-24 11:25",490.25,490.29,489.87,490.11,-0.125,-0.03%,213980
"2025-03-24 11:20",490.38,490.505,490.166,490.235,-0.155,-0.03%,162429
"2025-03-24 11:15",490.23,490.47,490.18,490.39,0.17,+0.03%,193051
"2025-03-24 11:10",490.2975,490.46,490.11,490.22,-0.085,-0.02%,177277
"2025-03-24 11:05",490.07,490.52,490.02,490.305,0.225,+0.05%,324176
"2025-03-24 11:00",489.9968,490.13,489.535,490.08,0.11,+0.02%,209362
"2025-03-24 10:55",490.05,490.12,489.81,489.97,-0.1,-0.02%,140174
"2025-03-24 10:50",490.17,490.24,490.01,490.07,-0.1011,-0.02%,173873
"2025-03-24 10:45",489.55,490.2,489.51,490.1711,0.6211,+0.13%,167656
"2025-03-24 10:40",489.29,489.75,489.22,489.55,0.25,+0.05%,174319
"2025-03-24 10:35",489.51,489.78,489.24,489.3,-0.2,-0.04%,244215
"2025-03-24 10:30",489.75,489.98,489.26,489.5,-0.2108,-0.04%,282418
"2025-03-24 10:25",489.83,489.86,489.57,489.7108,-0.1492,-0.03%,177925
"2025-03-24 10:20",489.62,489.93,489.3612,489.86,0.25,+0.05%,257135
"2025-03-24 10:15",489.22,489.67,489.09,489.61,0.4,+0.08%,292049
"2025-03-24 10:10",488.36,489.27,488.32,489.21,0.88,+0.18%,270764
"2025-03-24 10:05",489.16,489.24,488.15,488.33,-0.81,-0.17%,376067
"2025-03-24 10:00",489.18,489.5,488.92,489.14,-0.04,-0.01%,336672
"2025-03-24 09:55",489.29,489.72,489.07,489.18,-0.06,-0.01%,561917
"2025-03-24 09:50",489.13,489.45,488.91,489.24,0.11,+0.02%,394052
"2025-03-24 09:45",488.14,489.17,487.9,489.13,1.11,+0.23%,461971
"2025-03-24 09:40",488.43,488.57,487.54,488.02,-0.379,-0.08%,525697
"2025-03-24 09:35",487.24,488.66,487.13,488.399,1.159,+0.24%,782751
"2025-03-24 09:30",487.74,488.2,487.12,487.24,6.4,+1.33%,1174476
"2025-03-21 15:55",480.05,481.61,479.95,480.84,0.77,+0.16%,3644128
"2025-03-21 15:50",478.61,480.18,478.61,480.07,1.47,+0.31%,914556
"2025-03-21 15:45",478.53,478.93,478.44,478.6,0.03,+0.01%,519226
"2025-03-21 15:40",478.498,478.67,478.1,478.57,0.07,+0.01%,323569
"2025-03-21 15:35",478.35,478.8,478.1348,478.5,0.18,+0.04%,305894
"2025-03-21 15:30",478.34,478.56,478.2,478.32,-0.04,-0.01%,220796
"2025-03-21 15:25",478.48,478.5,478.034,478.36,-0.13,-0.03%,166797
"2025-03-21 15:20",478.31,478.62,477.78,478.49,0.16,+0.03%,263731
"2025-03-21 15:15",478.19,478.45,477.93,478.33,0.08,+0.02%,234161
"2025-03-21 15:10",478.01,478.3,477.69,478.25,0.2,+0.04%,387447
"2025-03-21 15:05",478.37,478.6,477.95,478.05,-0.33,-0.07%,261485
"2025-03-21 15:00",478.83,478.86,478.2,478.38,-0.43,-0.09%,258035
"2025-03-21 14:55",478.77,479.25,478.77,478.81,0.07,+0.01%,160835
"2025-03-21 14:50",478.94,479.12,478.5273,478.74,-0.24,-0.05%,145445
"2025-03-21 14:45",479.4,479.5,478.62,478.98,-0.44,-0.09%,164299
"2025-03-21 14:40",479.07,479.5191,479.0203,479.42,0.33,+0.07%,182994
"2025-03-21 14:35",478.72,479.26,478.57,479.09,0.37,+0.08%,216197
"2025-03-21 14:30",478.4,478.95,478.37,478.72,0.315,+0.07%,214316
"2025-03-21 14:25",478.57,478.68,478.2,478.405,-0.165,-0.03%,116026
"2025-03-21 14:20",479.02,479.1,478.3912,478.57,-0.45,-0.09%,130604
"2025-03-21 14:15",478.83,479.1,478.5753,479.02,0.17,+0.04%,143193
"2025-03-21 14:10",478.9,479.07,478.4753,478.85,-0.09,-0.02%,205039
"2025-03-21 14:05",479.12,479.2,478.59,478.94,-0.24,-0.05%,202561
"2025-03-21 14:00",478.77,479.31,478.74,479.18,0.4,+0.08%,148078
"2025-03-21 13:55",479.4237,479.485,478.71,478.78,-0.63,-0.13%,176323
"2025-03-21 13:50",479.53,479.83,479.2,479.41,-0.12,-0.03%,299576
"2025-03-21 13:45",478.99,479.57,478.97,479.53,0.57,+0.12%,144046
"2025-03-21 13:40",478.74,479.2984,478.61,478.96,0.21,+0.04%,208644
"2025-03-21 13:35",478.07,478.78,478.0046,478.75,0.65,+0.14%,157839
"2025-03-21 13:30",477.97,478.21,477.47,478.1,0.16,+0.03%,251870
"2025-03-21 13:25",478.54,478.6487,477.66,477.94,-0.62,-0.13%,205773
"2025-03-21 13:20",478.07,478.7299,477.95,478.56,0.47,+0.10%,292181
"2025-03-21 13:15",478.65,478.74,478.07,478.09,-0.5301,-0.11%,270654
"2025-03-21 13:10",479.21,479.4,478.49,478.6201,-0.6008,-0.13%,174400
"2025-03-21 13:05",479.03,479.35,478.94,479.2209,0.2109,+0.04%,224807
"2025-03-21 13:00",479.72,479.72,478.7351,479.01,-0.71,-0.15%,415156
"2025-03-21 12:55",478.86,479.74,478.69,479.72,0.85,+0.18%,299731
"2025-03-21 12:50",478.86,479.15,478.6,478.87,0.01,0.00%,194018
"2025-03-21 12:45",478.12,479.0439,478.09,478.86,0.8,+0.17%,234386
"2025-03-21 12:40",478.45,478.75,477.95,478.06,-0.365,-0.08%,225816
"2025-03-21 12:35",478.86,478.88,478.11,478.425,-0.455,-0.10%,255083
"2025-03-21 12:30",478.53,479.15,478.42,478.88,0.36,+0.08%,256102
"2025-03-21 12:25",478.96,479.08,478.45,478.52,-0.425,-0.09%,233954
"2025-03-21 12:20",478.26,479.02,478.2001,478.945,0.675,+0.14%,572937
"2025-03-21 12:15",477.52,478.5591,477.27,478.27,0.83,+0.17%,370041
"2025-03-21 12:10",476.45,477.6,476.44,477.44,0.9698,+0.20%,316039
"2025-03-21 12:05",475.68,476.53,475.61,476.4702,0.7602,+0.16%,174312
"2025-03-21 12:00",475.31,475.9,474.6,475.71,0.37,+0.08%,454155
"2025-03-21 11:55",475.47,475.97,475.34,475.34,-0.125,-0.03%,269414
"2025-03-21 11:50",475.21,475.81,474.77,475.465,0.2051,+0.04%,316834
"2025-03-21 11:45",474.66,475.5862,474.62,475.2599,0.5599,+0.12%,227871
"2025-03-21 11:40",475.61,475.76,474.59,474.7,-0.91,-0.19%,288520
"2025-03-21 11:35",475.74,476,475.54,475.61,-0.23,-0.05%,179026
"2025-03-21 11:30",475.42,476.25,475.34,475.84,0.34,+0.07%,186080
"2025-03-21 11:25",475.6097,475.73,475.3107,475.5,-0.065,-0.01%,143588
"2025-03-21 11:20",475.735,476.0212,475.4,475.565,-0.165,-0.03%,208285
"2025-03-21 11:15",476.3,476.4,475.72,475.73,-0.5691,-0.12%,240224
"2025-03-21 11:10",477.18,477.36,476.27,476.2991,-0.9309,-0.20%,160372
"2025-03-21 11:05",477.11,477.47,476.9,477.23,0.0912,+0.02%,161413
"2025-03-21 11:00",477.39,477.77,477.0821,477.1388,-0.2012,-0.04%,379030
"2025-03-21 10:55",476.07,477.39,475.9995,477.34,1.2802,+0.27%,447107
"2025-03-21 10:50",476.1243,476.32,475.51,476.0598,-0.0302,-0.01%,129360
"2025-03-21 10:45",475.98,476.4699,475.67,476.09,0.115,+0.02%,183077
"2025-03-21 10:40",475.4,476.17,474.96,475.975,0.555,+0.12%,318808
"2025-03-21 10:35",476.2,476.53,475.41,475.42,-0.755,-0.16%,182887
"2025-03-21 10:30",476.17,476.44,475.69,476.175,0.015,0.00%,200537
"2025-03-21 10:25",476.52,476.82,476,476.16,-0.35,-0.07%,276300
"2025-03-21 10:20",475.59,476.7999,475.21,476.51,0.8998,+0.19%,334979
"2025-03-21 10:15",475.47,475.94,474.99,475.6102,0.1252,+0.03%,334576
"2025-03-21 10:10",474.7,475.59,474.21,475.485,0.815,+0.17%,354175
"2025-03-21 10:05",475.6,475.99,474.5425,474.67,-0.9299,-0.20%,380910
"2025-03-21 10:00",475.56,475.75,474.8,475.5999,0.0799,+0.02%,479584
"2025-03-21 09:55",475.59,476.34,475.22,475.52,-0.08,-0.02%,382500
"2025-03-21 09:50",475.2,476.08,474.56,475.6,0.325,+0.07%,503059
"2025-03-21 09:45",474.75,475.55,474.23,475.275,0.585,+0.12%,367278
"2025-03-21 09:40",473.53,475.18,473.34,474.69,1.12,+0.24%,622004
"2025-03-21 09:35",474.03,474.11,472.905,473.57,-0.47,-0.10%,583030
"2025-03-21 09:30",474.08,475.4,473.3,474.04,-5.24,-1.09%,1229174
"2025-03-20 15:55",479.18,480.19,479.06,479.28,0.13,+0.03%,1315506
"2025-03-20 15:50",480.06,480.06,478.92,479.15,-0.9299,-0.19%,378554
"2025-03-20 15:45",479.45,480.21,479.42,480.0799,0.6,+0.13%,292886
"2025-03-20 15:40",478.77,479.48,478.75,479.4799,0.6899,+0.14%,187690
"2025-03-20 15:35",478.51,479.3,478.49,478.79,0.15,+0.03%,224703
"2025-03-20 15:30",478.14,478.9639,478.13,478.64,0.57,+0.12%,268467
"2025-03-20 15:25",479.39,479.39,478,478.07,-1.26,-0.26%,269061
"2025-03-20 15:20",479.06,479.7,479.06,479.33,0.27,+0.06%,223093
"2025-03-20 15:15",478.59,479.2797,478.52,479.06,0.47,+0.10%,198935
"2025-03-20 15:10",478.42,478.93,478.325,478.59,0.15,+0.03%,191213
"2025-03-20 15:05",478.5088,478.93,478.36,478.44,-0.06,-0.01%,147860
"2025-03-20 15:00",477.78,478.82,477.71,478.5,0.71,+0.15%,338820
"2025-03-20 14:55",479.24,479.31,477.66,477.79,-1.42,-0.30%,348494
"2025-03-20 14:50",478.34,479.31,478.3,479.21,0.8899,+0.19%,435803
"2025-03-20 14:45",477.57,478.37,477.5,478.3201,0.7403,+0.16%,351795
"2025-03-20 14:40",478.17,478.2,477.47,477.5798,-0.5902,-0.12%,361223
"2025-03-20 14:35",477.36,478.34,477.36,478.17,0.79,+0.17%,412806
"2025-03-20 14:30",477.5,477.66,477.24,477.38,-0.15,-0.03%,493812
"2025-03-20 14:25",478.52,478.62,477.43,477.53,-1.,-0.21%,398960
"2025-03-20 14:20",479.01,479.0101,478.13,478.53,-0.55,-0.11%,378515
"2025-03-20 14:15",479.14,479.45,479.08,479.08,-0.1201,-0.03%,127382
"2025-03-20 14:10",479.01,479.69,479.01,479.2001,0.1951,+0.04%,263268
"2025-03-20 14:05",478.87,479.26,478.74,479.005,0.135,+0.03%,135143
"2025-03-20 14:00",478.52,479.1,478.42,478.87,0.38,+0.08%,156866
"2025-03-20 13:55",478.5101,478.68,478.18,478.49,-0.02,0.00%,132627
"2025-03-20 13:50",479.14,479.21,478.5,478.51,-0.67,-0.14%,119695
"2025-03-20 13:45",479.27,479.85,478.96,479.18,-0.1,-0.02%,207732
"2025-03-20 13:40",479.19,479.3388,478.68,479.28,0.08,+0.02%,115950
"2025-03-20 13:35",478.69,479.28,478.31,479.2,0.45,+0.09%,165526
"2025-03-20 13:30",478.07,479.0535,477.95,478.75,0.69,+0.14%,306007
"2025-03-20 13:25",479.09,479.26,478.06,478.06,-1.015,-0.21%,314054
"2025-03-20 13:20",480,480.03,478.9825,479.075,-0.8853,-0.18%,172037
"2025-03-20 13:15",480.32,480.37,479.52,479.9603,-0.3497,-0.07%,145183
"2025-03-20 13:10",480.49,480.675,479.94,480.31,-0.18,-0.04%,175347
"2025-03-20 13:05",479.79,480.7,479.71,480.49,0.72,+0.15%,319524
"2025-03-20 13:00",479.125,479.77,478.98,479.77,0.66,+0.14%,207091
"2025-03-20 12:55",479.77,479.99,478.9,479.11,-0.65,-0.14%,207170
"2025-03-20 12:50",478.87,479.82,478.785,479.76,0.92,+0.19%,185664
"2025-03-20 12:45",479.09,479.52,478.75,478.84,-0.25,-0.05%,228896
"2025-03-20 12:40",480.08,480.08,478.7802,479.09,-0.98,-0.20%,237742
"2025-03-20 12:35",479.32,480.2,479.08,480.07,0.76,+0.16%,307900
"2025-03-20 12:30",479.2,479.9,479.115,479.31,0.09,+0.02%,385115
"2025-03-20 12:25",480.52,480.78,478.94,479.22,-1.31,-0.27%,550081
"2025-03-20 12:20",481.19,481.215,480.5,480.53,-0.7509,-0.16%,193985
"2025-03-20 12:15",481.48,481.48,480.98,481.2809,-0.1591,-0.03%,140802
"2025-03-20 12:10",481.5,481.66,480.71,481.44,-0.06,-0.01%,306215
"2025-03-20 12:05",482.015,482.24,481.26,481.5,-0.53,-0.11%,213347
"2025-03-20 12:00",481.73,483,481.495,482.03,0.29,+0.06%,462229
"2025-03-20 11:55",483.1,483.1,481.63,481.74,-1.4,-0.29%,225796
"2025-03-20 11:50",483.1901,483.36,482.63,483.14,-0.0203,0.00%,114423
"2025-03-20 11:45",482.67,483.4,482.45,483.1603,0.4503,+0.09%,216709
"2025-03-20 11:40",482.14,482.84,482.12,482.71,0.58,+0.12%,194907
"2025-03-20 11:35",481.9,482.13,481.26,482.13,0.18,+0.04%,324885
"2025-03-20 11:30",482.82,482.99,481.7301,481.95,-0.88,-0.18%,273917
"2025-03-20 11:25",482.9241,483.1,482.61,482.83,-0.12,-0.02%,105465
"2025-03-20 11:20",482.72,483.19,482.42,482.95,0.25,+0.05%,215926
"2025-03-20 11:15",483.33,483.3741,482.62,482.7,-0.51,-0.11%,177799
"2025-03-20 11:10",483.32,483.55,482.97,483.21,-0.17,-0.04%,163183
"2025-03-20 11:05",482.65,483.4269,482.3103,483.38,0.78,+0.16%,221150
"2025-03-20 11:00",483.0521,483.2598,482.29,482.6,-0.475,-0.10%,294929
"2025-03-20 10:55",483.6039,483.7236,482.85,483.075,-0.575,-0.12%,275214
"2025-03-20 10:50",484.2,484.23,483.27,483.65,-0.63,-0.13%,339256
"2025-03-20 10:45",484.27,484.55,484.06,484.28,0.08,+0.02%,303137
"2025-03-20 10:40",483.5,484.43,483.35,484.2,0.67,+0.14%,425110
"2025-03-20 10:35",482.93,484.11,482.58,483.53,0.65,+0.13%,403313
"2025-03-20 10:30",483.34,483.4607,482.84,482.88,-0.485,-0.10%,330257
"2025-03-20 10:25",483.55,484.09,483.25,483.365,-0.165,-0.03%,430454
"2025-03-20 10:20",482.86,483.77,482.4,483.53,0.67,+0.14%,309313
"2025-03-20 10:15",482.09,483.11,481.45,482.86,0.78,+0.16%,384561
"2025-03-20 10:10",482.17,482.4097,481.69,482.08,-0.08,-0.02%,282741
"2025-03-20 10:05",482.195,482.6599,481.72,482.16,-0.03,-0.01%,460501
"2025-03-20 10:00",480.47,482.5,480.25,482.19,1.77,+0.37%,572631
"2025-03-20 09:55",480,480.59,479.5,480.42,0.305,+0.06%,490210
"2025-03-20 09:50",479.8431,480.41,479.64,480.115,0.265,+0.06%,351584
"2025-03-20 09:45",479.3,480.25,479.19,479.85,0.594,+0.12%,422714
"2025-03-20 09:40",479.5,479.84,478.77,479.256,-0.2296,-0.05%,517844
"2025-03-20 09:35",478.79,479.57,478.5215,479.4856,0.6656,+0.14%,566094
"2025-03-20 09:30",476.88,478.975,476.18,478.82,-2.07,-0.43%,786038
"2025-03-19 15:55",481.41,481.41,480.38,480.89,-0.56,-0.12%,2738354
"2025-03-19 15:50",482.21,482.22,480.94,481.45,-0.775,-0.16%,653070
"2025-03-19 15:45",483.24,483.24,481.83,482.225,-0.9854,-0.20%,434117
"2025-03-19 15:40",482.31,483.321,482.19,483.2104,0.9204,+0.19%,484889
"2025-03-19 15:35",481.57,482.48,480.87,482.29,0.731,+0.15%,432574
"2025-03-19 15:30",480.82,482.12,480.54,481.559,0.694,+0.14%,556727
"2025-03-19 15:25",482.49,482.6798,480.4,480.865,-1.6347,-0.34%,760475
"2025-03-19 15:20",483.52,483.55,481.9,482.4997,-0.9903,-0.20%,792762
"2025-03-19 15:15",484.24,484.58,483.25,483.49,-0.74,-0.15%,518536
"2025-03-19 15:10",484.78,485.33,483.51,484.23,-0.59,-0.12%,994886
"2025-03-19 15:05",483.305,485,483.19,484.82,1.54,+0.32%,996489
"2025-03-19 15:00",482.49,483.47,482.41,483.28,0.7402,+0.15%,652407
"2025-03-19 14:55",481.65,482.605,481.29,482.5398,0.9028,+0.19%,530593
"2025-03-19 14:50",480.74,482.01,480.58,481.637,0.907,+0.19%,520579
"2025-03-19 14:45",481.18,481.43,480.55,480.73,-0.41,-0.09%,376376
"2025-03-19 14:40",479.76,481.39,479.37,481.14,1.39,+0.29%,572569
"2025-03-19 14:35",480.24,480.66,479.5,479.75,-0.53,-0.11%,490194
"2025-03-19 14:30",478.81,480.94,478.75,480.28,1.5088,+0.32%,681736
"2025-03-19 14:25",479.36,479.64,478.58,478.7712,-0.6188,-0.13%,320235
"2025-03-19 14:20",479.53,479.77,479,479.39,-0.15,-0.03%,446610
"2025-03-19 14:15",479.35,480.18,479.35,479.54,0.16,+0.03%,413700
"2025-03-19 14:10",478.54,479.75,478.54,479.38,0.82,+0.17%,437287
"2025-03-19 14:05",478.535,478.76,477.35,478.56,0.01,0.00%,532277
"2025-03-19 14:00",477.25,479.49,476.57,478.55,1.18,+0.25%,1089308
"2025-03-19 13:55",477.57,477.65,477.3,477.37,-0.2099,-0.04%,133829
"2025-03-19 13:50",477.05,477.6899,477.01,477.5799,0.5199,+0.11%,221045
"2025-03-19 13:45",477.62,477.7388,476.79,477.06,-0.55,-0.12%,290507
"2025-03-19 13:40",478.059,478.31,477.52,477.61,-0.46,-0.10%,134998
"2025-03-19 13:35",477.43,478.0899,477.4,478.07,0.625,+0.13%,275412
"2025-03-19 13:30",477.28,477.46,476.85,477.445,0.135,+0.03%,227157
"2025-03-19 13:25",477.66,477.75,477.25,477.31,-0.36,-0.08%,141545
"2025-03-19 13:20",477.66,477.87,477.53,477.67,0.01,0.00%,162094
"2025-03-19 13:15",477.5,477.83,477.2,477.66,0.15,+0.03%,263341
"2025-03-19 13:10",478.0856,478.24,477.41,477.51,-0.57,-0.12%,170379
"2025-03-19 13:05",478.8,478.89,477.97,478.08,-0.71,-0.15%,141889
"2025-03-19 13:00",478.94,479.15,478.58,478.79,-0.1308,-0.03%,87142
"2025-03-19 12:55",479.21,479.25,478.54,478.9208,-0.3096,-0.06%,125511
"2025-03-19 12:50",478.75,479.29,478.46,479.2304,0.5054,+0.11%,136400
"2025-03-19 12:45",478.95,479.03,478.68,478.725,-0.205,-0.04%,58715
"2025-03-19 12:40",478.95,479.03,478.72,478.93,-0.03,-0.01%,74320
"2025-03-19 12:35",479.235,479.34,478.91,478.96,-0.29,-0.06%,99909
"2025-03-19 12:30",479.65,479.73,478.95,479.25,-0.42,-0.09%,154704
"2025-03-19 12:25",479.44,479.745,479.25,479.67,0.25,+0.05%,142180
"2025-03-19 12:20",479.36,479.7,479.1298,479.42,0.06,+0.01%,135356
"2025-03-19 12:15",479.45,479.485,479.1099,479.36,-0.06,-0.01%,158408
"2025-03-19 12:10",479.8805,479.97,479.3,479.42,-0.5193,-0.11%,213403
"2025-03-19 12:05",479.78,480.3026,479.6801,479.9393,0.1753,+0.04%,151356
"2025-03-19 12:00",479.98,480.1297,479.71,479.764,-0.197,-0.04%,145878
"2025-03-19 11:55",480.11,480.33,479.71,479.961,-0.1489,-0.03%,165256
"2025-03-19 11:50",479.58,480.4,479.58,480.1099,0.5499,+0.11%,294000
"2025-03-19 11:45",479.57,479.62,479.24,479.56,0.02,0.00%,163011
"2025-03-19 11:40",479.0998,479.58,479.09,479.54,0.46,+0.10%,174494
"2025-03-19 11:35",479.12,479.22,478.85,479.08,-0.01,0.00%,126280
"2025-03-19 11:30",478.8988,479.25,478.58,479.09,0.209,+0.04%,118901
"2025-03-19 11:25",478.62,479.0785,478.3801,478.881,0.241,+0.05%,150868
"2025-03-19 11:20",477.77,478.86,477.64,478.64,0.87,+0.18%,200024
"2025-03-19 11:15",478.565,478.6699,477.728,477.77,-0.795,-0.17%,128371
"2025-03-19 11:10",478.57,478.925,478.47,478.565,0.025,+0.01%,179227
"2025-03-19 11:05",477.52,478.57,477.5,478.54,1.01,+0.21%,201580
"2025-03-19 11:00",477.05,477.61,476.89,477.53,0.4785,+0.10%,129105
"2025-03-19 10:55",477.1,477.44,476.88,477.0515,-0.0885,-0.02%,177360
"2025-03-19 10:50",477.82,477.82,477.02,477.14,-0.63,-0.13%,148020
"2025-03-19 10:45",477.7604,477.93,477.2901,477.77,-0.03,-0.01%,196066
"2025-03-19 10:40",478.33,478.55,477.5,477.8,-0.53,-0.11%,153217
"2025-03-19 10:35",478.36,478.65,478.02,478.33,-0.04,-0.01%,196131
"2025-03-19 10:30",478.3,478.55,477.9515,478.37,0.1,+0.02%,149649
"2025-03-19 10:25",478.6897,478.845,478.11,478.27,-0.3551,-0.07%,184990
"2025-03-19 10:20",479.17,479.2899,478.55,478.6251,-0.5249,-0.11%,140014
"2025-03-19 10:15",479.08,479.23,478.66,479.15,0.08,+0.02%,162440
"2025-03-19 10:10",479.36,479.4262,478.61,479.07,-0.3,-0.06%,259586
"2025-03-19 10:05",478.62,479.5,478.45,479.37,0.74,+0.15%,513920
"2025-03-19 10:00",477.62,478.72,477.62,478.63,1.01,+0.21%,310975
